date,CF,FG,MA,OI,RM,SR,TA,ZC
20160725,1.11054949158,0.802979796041,1.33149189991,1.19315853661,1.82520742886,1.3729152954,1.38448166268,1.01111626879
20160726,1.1102049628,0.798857549779,1.3371704837,1.18635091019,1.82625285789,1.37684028653,1.37199466513,1.01111626879
20160727,1.10906485719,0.80025118042,1.35403907601,1.18354093337,1.82693548223,1.37595997025,1.37179319334,1.0122438479
20160728,1.09698510211,0.795239523031,1.35224830981,1.18413739827,1.83269967128,1.37567865866,1.36735231096,1.00043840836
20160729,1.07514687641,0.796731462203,1.36309260356,1.17826718787,1.82380499324,1.37549074228,1.38893541673,0.994184595316
20160801,1.08184077139,0.825031648595,1.39291217574,1.18426289911,1.82050032173,1.37516062966,1.39417694124,1.04075412993
20160802,1.07979792833,0.819604233225,1.38507233728,1.17836366367,1.81478629958,1.37769590153,1.39320170718,1.04062999738
20160803,1.06891666232,0.818805573868,1.39894867518,1.17559892026,1.8055110753,1.38610168581,1.4003961707,1.02400035659
20160804,1.07421436836,0.814299460762,1.38603957161,1.17317246894,1.82485016696,1.38616083797,1.3980745924,1.021663358
20160805,1.0791090318,0.812516773456,1.38764307195,1.16686828305,1.86314012795,1.38728471304,1.40140343601,1.01892466162
20160808,1.10402912613,0.810091952041,1.38446051697,1.16475437188,1.86651706258,1.3799427599,1.39762953804,1.04113189323
20160809,1.096154538,0.817779601009,1.38559253884,1.16047269817,1.87762556096,1.38485848222,1.39819862528,1.03911193771
20160810,1.10109581509,0.828871144596,1.38850055297,1.15641361164,1.89310160649,1.39715812678,1.39767650121,1.0366657155
20160811,1.10144804563,0.835434127432,1.37770930334,1.16510787539,1.90114257518,1.39117450743,1.40289247305,1.03398535543
20160812,1.11775061354,0.819498429783,1.37756859959,1.17032371624,1.8992986588,1.39189387748,1.3995779987,1.03843148197
20160815,1.1174078285,0.814952872601,1.37568520336,1.16585998124,1.89944691833,1.39559066888,1.4000609691,1.04073594218
20160816,1.11868967575,0.833214138151,1.38029605844,1.16585998124,1.90389760397,1.39498595571,1.39915080627,1.04487279511
20160817,1.12330549826,0.836942710857,1.38842489644,1.16201543205,1.90049488316,1.39467554367,1.3977853088,1.06034260473
20160818,1.11391490419,0.838592521652,1.37974341954,1.16338990602,1.89739875053,1.3950003579,1.40184732987,1.06954449124
20160819,1.11994074085,0.834454170768,1.38328616832,1.1679130703,1.8958481921,1.3826589495,1.40225868223,1.06728852924
20160822,1.11813457408,0.838547917565,1.35309057272,1.17659364302,1.90013412401,1.37719083813,1.38394502436,1.05565721081
20160823,1.12062261854,0.83523059079,1.3539229757,1.17638817328,1.9125602562,1.36963396732,1.38423616205,1.05657860742
20160824,1.12288807106,0.847331214266,1.35590729077,1.17959569907,1.90251688253,1.36723962504,1.39288324816,1.05792886052
20160825,1.13240634818,0.850512408908,1.37112857981,1.19579154598,1.92644322417,1.36008321289,1.39899885014,1.04004646852
20160826,1.12783505976,0.841859853991,1.38180842972,1.19134166168,1.94016425439,1.35831647802,1.40377200785,1.03897868413
20160829,1.11544890495,0.861851351589,1.37195197085,1.19014468137,1.94878837353,1.3558657931,1.40525537345,1.03697326881
20160830,1.11779510857,0.851854292854,1.37126930016,1.18814755343,1.94267940874,1.36083972422,1.41559721853,1.04419376929
20160831,1.14179833787,0.849444958475,1.36025402054,1.21342373167,1.93272510705,1.35652261028,1.41869464548,1.0341580819
20160901,1.14782329177,0.84526518321,1.37152528402,1.21254137681,1.91098938457,1.35642303314,1.41911897214,1.03995027984
20160902,1.15058059915,0.855920988873,1.3711285774,1.21294191219,1.89805932541,1.35200608452,1.41344463815,1.03948457061
20160905,1.15007881377,0.867885086551,1.34916649279,1.21096501511,1.92387970221,1.35102915237,1.40578447067,1.02286466907
20160906,1.16751876771,0.872981746214,1.3442117136,1.21053791807,1.95444322387,1.35114525528,1.40625908398,1.02191061468
20160907,1.16843346892,0.885299060705,1.34168794991,1.21410562672,1.96822235298,1.35749830219,1.40266895564,0.994906075446
20160908,1.16852791307,0.87129939016,1.34598152338,1.2135581311,1.95956911243,1.36591124993,1.38632766136,1.00625877846
20160909,1.17279431632,0.868545163265,1.34809981503,1.21486179238,1.96143826261,1.36539141123,1.38695490359,1.01319969415
20160912,1.18371496176,0.886229456157,1.35326531219,1.21851034729,1.97634185699,1.36248032375,1.36458773742,1.0073093083
20160913,1.20722902714,0.883978579818,1.34612757997,1.22453104778,1.96620570776,1.36989298273,1.36578099363,1.00192260543
20160914,1.19729495128,0.882912706897,1.35138583918,1.22623107086,1.95898014923,1.36844780578,1.36544933888,1.00305102542
20160919,1.18911001335,0.882011068499,1.33415118538,1.22642172386,1.96384819924,1.36986996863,1.35943243427,0.98411816281
20160920,1.18852036912,0.873864041091,1.3341998269,1.25018291486,1.95132356544,1.36625238282,1.36137486697,0.96921385248
20160921,1.18748170785,0.871934943211,1.3224540904,1.24970272335,1.94992318686,1.3797612969,1.35929722171,0.970261090611
20160922,1.18640734779,0.879442601616,1.31489838909,1.24327060513,1.90690693049,1.38577998096,1.35929722171,0.976732935041
20160923,1.19068708587,0.876782811963,1.32463835189,1.24137579884,1.88655499498,1.39170074331,1.36206101671,0.983071809731
20160926,1.20571707584,0.869168133632,1.32301489656,1.25287990858,1.88275046679,1.40100641013,1.35807865524,0.977510177511
20160927,1.20720051105,0.854585974356,1.31981732888,1.26013265936,1.88064397069,1.39574787665,1.36066690026,0.972202673146
20160928,1.19625950669,0.849889163201,1.31015182978,1.26414361838,1.87989190151,1.39670975012,1.36425988196,0.971934127965
20160929,1.19398701089,0.843329163852,1.31714829584,1.2606582243,1.87458343503,1.39688432012,1.35867369102,0.972519661533
20160930,1.18748835393,0.860937462231,1.32035985871,1.26179530263,1.90331989173,1.40450801219,1.35128622366,0.971588362306
20161010,1.18074722051,0.858408704172,1.32617053429,1.26222888875,1.91091102778,1.39904025478,1.35207582122,0.97895251688
20161011,1.19152504869,0.858528194381,1.29403636628,1.27508590536,1.9000843579,1.4085915168,1.36178726494,0.9785755617
20161012,1.184231751,0.849452931208,1.29530706266,1.26872344705,1.89472951779,1.41132256741,1.36551691191,0.977999872412
20161013,1.17770602995,0.846628531977,1.30497065082,1.27578748875,1.86900857466,1.42153092017,1.34691144812,0.983667345667
20161014,1.1786537844,0.843745256269,1.29345846387,1.2788561378,1.89830110696,1.41984995382,1.34161385604,0.997319161848
20161017,1.17580117534,0.838162094243,1.29241505452,1.28826143422,1.87552572631,1.42891608042,1.34599151391,0.983126204442
20161018,1.16791101946,0.834214165401,1.29277390969,1.29225929004,1.86908843406,1.42369598003,1.33851334504,0.993511118305
20161019,1.15836408337,0.822587858171,1.26413302119,1.32117574976,1.86017531754,1.42814793566,1.34168548377,0.9809656722
20161020,1.16497343804,0.825865173844,1.26127924709,1.3298357116,1.89952011446,1.42504668791,1.35869020671,0.990786477562
20161021,1.18609574966,0.820363069659,1.25780232152,1.31660563359,1.89985583798,1.42793230934,1.36229174021,0.98710920017
20161024,1.18269915191,0.814264114541,1.2537475225,1.31676309148,1.88922466743,1.45084715603,1.3631347202,0.998021411003
20161025,1.20187016417,0.8099815679,1.24116823775,1.31389600171,1.9030558046,1.44929440516,1.36592997041,0.9814172156
20161026,1.20751330142,0.807886762885,1.23139947915,1.31634245151,1.91044210831,1.44061252454,1.35017481892,1.00006054204
20161027,1.21805691317,0.815645863264,1.22335404603,1.32368871736,1.89549302879,1.4447780409,1.34829364759,1.03050652086
20161028,1.22350627384,0.820773731017,1.24131116024,1.33113822914,1.89239887139,1.43341742962,1.35626559763,1.0402938762
20161031,1.23820770776,0.82263328638,1.21127290023,1.32942448817,1.86911811102,1.43134754918,1.37009599879,1.10419234954
20161101,1.24496199873,0.838711437867,1.20856968734,1.31774304494,1.8740771602,1.43523562301,1.38164921282,1.09234902363
20161102,1.24492391118,0.835088237442,1.2166784759,1.3308082619,1.95866175441,1.42868687358,1.39174457666,1.08178257632
20161103,1.25553887651,0.828833517758,1.22986195877,1.32815442237,1.94729900466,1.42302844104,1.39040284773,1.06301394947
20161104,1.24569005009,0.831108246524,1.27671101015,1.31292679468,1.92419238552,1.43928921752,1.40395578715,1.0620643335
20161107,1.24511288855,0.856890412154,1.29171364786,1.32853686065,1.94411269954,1.43579130563,1.41894698129,1.04683229267
20161108,1.2509608335,0.876985299207,1.2993413482,1.31173024587,1.92886517029,1.43485723159,1.41472922699,1.08357320706
20161109,1.2485800881,0.852578970959,1.31756644238,1.32786893807,1.9522562248,1.43201296125,1.42467097469,1.06732619196
20161110,1.26202964241,0.837333597619,1.34520573613,1.33629786299,2.03314331536,1.42929711157,1.43930809326,1.12554138096
20161111,1.26361765722,0.850139120159,1.3504718202,1.30154365767,2.01087235697,1.44184257712,1.42869898868,1.15737183785
20161114,1.37477826265,0.874747401959,1.36847261119,1.33065295824,2.08941738494,1.43796304408,1.53275852339,1.14888703018
20161115,1.36891628179,0.865789129196,1.37800601592,1.32220119663,2.08546585867,1.43861041597,1.52775934156,1.17228206807
20161116,1.37791163226,0.871607794075,1.38488636957,1.336135819,2.09904620978,1.44110328038,1.52579484295,1.17621652528
20161117,1.35963133495,0.867795209287,1.43116372058,1.3398378302,2.08756007468,1.43955500415,1.52192598149,1.1368734861
20161118,1.36543110801,0.867480336021,1.45647166607,1.33634088951,2.08366904882,1.43873194143,1.5176363426,1.14100763683
20161121,1.39631933365,0.865985674363,1.51521319954,1.33602344186,2.1129476156,1.4338301797,1.51927239743,1.15377528533
20161122,1.40007554603,0.865552816449,1.5005526106,1.33641905061,2.0913156103,1.43233716298,1.506377598,1.13719165275
20161123,1.39528363257,0.863101580428,1.49626896805,1.33526708839,2.10208301126,1.41919683185,1.50202617673,1.13602363508
20161124,1.39896348565,0.853843272634,1.51575837722,1.34889758354,2.08876314751,1.44039585592,1.50034957515,1.1423725867
20161125,1.38012943675,0.853792120983,1.5075637131,1.3220026273,2.0720399378,1.45088994798,1.49984649055,1.1505017596
20161128,1.39683676641,0.8665979922,1.49997113562,1.32271650231,2.08043234389,1.49192751479,1.50850125837,1.14486693217
20161129,1.41182859336,0.880917527352,1.50357345689,1.32390533977,2.07168365487,1.48558603859,1.49968227788,1.12430527573
20161130,1.40973119222,0.875270335451,1.47840773102,1.31498716253,2.03919722364,1.49054428845,1.5205069776,1.11310989012
20161201,1.42503019242,0.876673075926,1.47104454818,1.32200242742,2.01517629183,1.48594697982,1.52218484562,1.12043528586
20161202,1.43325597988,0.901113800507,1.47212587766,1.31866009067,2.01388900102,1.49583417551,1.51855880756,1.12043528586
20161205,1.43368979802,0.913803955131,1.47812235295,1.31358181071,2.01657330547,1.49154547345,1.50669550717,1.12453083236
20161206,1.43548633479,0.919959858806,1.4656354775,1.31964815531,2.02785617113,1.48337242149,1.51289567602,1.12453083236
20161207,1.42974609423,0.940057918816,1.50239856949,1.31719712588,2.0163965813,1.47945748005,1.51198824439,1.15052190126
20161208,1.43274868888,0.930112376572,1.48789850388,1.31719712588,2.04383662994,1.48679725535,1.51022059117,1.15314381234
20161209,1.4309356104,0.928556652725,1.51550372697,1.31085586926,2.01100410584,1.48617960132,1.57119525329,1.16050028114
20161212,1.42274898762,0.925749795236,1.51352730672,1.31057149744,1.99220482582,1.49095116605,1.57548138536,1.1455012947
20161213,1.41547342262,0.928904584366,1.50293013513,1.30703385975,1.98180818263,1.48910162863,1.57584527071,1.14551050041
20161214,1.44560524445,0.928621092561,1.5125201238,1.31471417501,1.99485560389,1.44962850691,1.55916281147,1.14230782251
20161215,1.44576417581,0.912551713654,1.50970022378,1.32415279533,2.00227487659,1.44440908025,1.55881784557,1.14230782251
20161216,1.44867250594,0.904657165153,1.49968118694,1.31639407645,1.99107391929,1.43872708788,1.53101474839,1.14972143642
20161219,1.447603837,0.91284388043,1.52981377718,1.30358176874,1.99078169163,1.43712035466,1.54864681377,1.13771622939
20161220,1.46935739228,0.911318125758,1.50523223693,1.31743106377,1.94156177557,1.42431714499,1.5794637269,1.13247837269
20161221,1.48324718554,0.931842216255,1.48668451891,1.31656864423,1.92117648683,1.42290330529,1.58757425985,1.12496141744
20161222,1.49325104964,0.918532607824,1.48012496443,1.30930774332,1.92702166354,1.41835796472,1.6082326271,1.11970239875
20161223,1.47937637654,0.92128748495,1.48562010304,1.29151252453,1.92765797316,1.41395220358,1.60955486004,1.11950747615
20161226,1.44871254998,0.935490108622,1.46563398471,1.28890425335,1.96456577854,1.43096239438,1.61859854066,1.13549205288
20161227,1.45421137457,0.951860888371,1.45633413721,1.30020835717,1.98561831698,1.43837227147,1.60191263628,1.14060161842
20161228,1.4483297173,0.951405172582,1.43000059705,1.30580050433,1.9738069891,1.43681896141,1.5781865265,1.14430746217
20161229,1.4490489012,0.946310741155,1.4173318347,1.30161189812,1.99283875926,1.44218297994,1.58023280334,1.13762256283
20161230,1.44189660782,0.945446858497,1.45203975814,1.30640499776,2.01955610059,1.44204334353,1.57989896635,1.14425263494
20170103,1.43947284196,0.959162636483,1.42082974985,1.30488267497,2.03879504048,1.4346466151,1.5721931253,1.12577358226
20170104,1.4406184894,0.957305968083,1.42160533851,1.30390370418,2.06438167712,1.44819347695,1.59622870676,1.13449721873
20170105,1.43572135553,0.953768312976,1.42749235649,1.30548993305,2.06946174034,1.44293198882,1.59541576921,1.13019532964
20170106,1.44588962287,0.957783895659,1.4422699635,1.28529628139,2.06526350646,1.45412787236,1.59367977859,1.13285047197
20170109,1.45912066625,0.954115009712,1.43647999833,1.28464523596,2.0598975197,1.46644856785,1.59885118288,1.13285047197
20170110,1.46516632511,0.959230946516,1.42155886335,1.27708721976,2.05348155198,1.46349488289,1.58818900439,1.11446723675
20170111,1.47390218476,0.957590595575,1.44682559678,1.27753208013,2.07780837981,1.44765350635,1.58550098586,1.11461404069
20170112,1.47381231911,0.953263976649,1.47879383622,1.28170309551,2.06993938533,1.45286140221,1.58425056283,1.11435741163
20170113,1.48009175361,0.947666545539,1.47414153139,1.2770403868,2.07228719724,1.45997132938,1.58947521421,1.11495569323
20170116,1.4822925383,0.94428878615,1.5079131568,1.28199085678,2.04352786458,1.46048746998,1.60074269084,1.11606690306
20170117,1.48226824165,0.951966440198,1.5260288894,1.27014392493,2.03542414136,1.46309463888,1.60103510754,1.17779476094
20170118,1.48022750044,0.945969125677,1.53093603957,1.27769370759,2.03081976789,1.46892775374,1.6046534807,1.18265334619
20170119,1.48703092777,0.94290001301,1.52051795886,1.27518308869,2.0188522631,1.49101343669,1.61871621195,1.18496136693
20170120,1.48716944362,0.938781664858,1.51201623329,1.27908289857,2.03695895274,1.50147271971,1.63342267637,1.18440875703
20170123,1.50621223534,0.95337199931,1.49479771081,1.28489637892,2.04820444956,1.50813995103,1.67021717696,1.2054219108
20170124,1.49417955274,0.961124981623,1.48456640076,1.28431770716,2.03324793587,1.5058388033,1.66124588319,1.1968898616
20170125,1.49544707688,0.95087718308,1.50774163264,1.30145226255,2.04649746077,1.50575121042,1.67435605335,1.18667078079
20170126,1.50160670456,0.947564130665,1.50348049737,1.29931031738,2.03522227799,1.51263443904,1.67298769555,1.18667078079
20170203,1.49717014705,0.924473006209,1.50702974306,1.29319524955,2.03008421883,1.51928521764,1.67175068283,1.17396480763
20170206,1.49107243298,0.923474367313,1.50636101827,1.29114132207,2.0462673569,1.51867034651,1.68240452008,1.18596936151
20170207,1.49355256839,0.92205360659,1.50203396657,1.29948568782,2.05805874359,1.5177182221,1.68512123554,1.18596936151
20170208,1.48721240003,0.908389422684,1.49460013703,1.30756228177,2.09657710171,1.51502929595,1.68208562036,1.19607616751
20170209,1.4901088818,0.91501835861,1.48680205694,1.31084063437,2.10011124928,1.52140643356,1.69042140135,1.19607616751
20170210,1.47644523152,0.95651019138,1.47211998438,1.3180671442,2.1216886941,1.52119465556,1.69149144017,1.20563541537
20170213,1.47355365834,0.950952371933,1.48045354551,1.32234081087,2.12585457132,1.52878494299,1.68098604124,1.20733366455
20170214,1.44734082358,0.948710234522,1.49311032881,1.32200268096,2.09668744861,1.53100798202,1.67098188359,1.20818567973
20170215,1.45146833282,0.954356401009,1.5145431565,1.3129379806,2.08909776533,1.54240706156,1.69304649559,1.22939478423
20170216,1.44372830602,0.944601340271,1.51566140221,1.31873605156,2.11732434375,1.53668175924,1.70112040512,1.22594999376
20170217,1.43002933212,0.950208156564,1.50047709539,1.30700864295,2.14584481497,1.53994857859,1.69369522221,1.22791431598
20170220,1.43035194238,0.937380780242,1.4945925444,1.30656492481,2.14250037867,1.53965763372,1.68313948347,1.22871122507
20170221,1.43230285776,0.930323311182,1.45741031345,1.30899643755,2.14182740021,1.53811702598,1.69742468402,1.22931810634
20170222,1.43857955939,0.927609011396,1.46698909077,1.30879822929,2.17919869214,1.54155765817,1.68458588989,1.22814469762
20170223,1.43485239256,0.929460087281,1.50341333311,1.31804584968,2.15224742921,1.5466861792,1.67768650666,1.22574546937
20170224,1.44228316553,0.927437890474,1.52438301233,1.3164904771,2.1592804997,1.53983948244,1.67848757747,1.24414622018
20170227,1.44295353408,0.923361029942,1.51944011889,1.31859759722,2.14670709131,1.54209314739,1.67578890577,1.24607819841
20170228,1.43763082068,0.942841781985,1.5407678851,1.32029545878,2.15834913443,1.54300458001,1.69008123043,1.24876501334
20170301,1.43406707182,0.938009575219,1.54465984539,1.31813706543,2.17147596772,1.5456335465,1.6894450159,1.24888924482
20170302,1.42980557241,0.932590323836,1.54039861764,1.31601621808,2.15916804568,1.5446678071,1.67357812066,1.25248282225
20170303,1.42867452044,0.927644023051,1.54925107519,1.3146217286,2.16484698772,1.56416972207,1.66431528438,1.26012135161
20170306,1.45961919278,0.932328798643,1.56291527118,1.31312023487,2.1447757276,1.56605823609,1.65673550834,1.25081534813
20170307,1.47063332096,0.931907577338,1.56081335396,1.32128318323,2.15119793554,1.55936035624,1.66047046572,1.26757265009
20170308,1.47290968803,0.974812745648,1.59576867816,1.32217911154,2.13643517312,1.54615815227,1.66717641883,1.2658559077
20170309,1.46312657437,0.967959424245,1.57650061509,1.30731834161,2.13719027824,1.55607826011,1.6699100996,1.27500709246
20170310,1.4514567811,0.967590797491,1.58249956218,1.29851681596,2.12454009845,1.56515042546,1.6639086921,1.27399083981
20170313,1.45340066537,0.973187135745,1.613036528,1.31087771061,2.11909939924,1.56164573726,1.65299778644,1.3213164249
20170314,1.4554669732,0.96984820645,1.61481901096,1.30536269503,2.14583759242,1.55851305438,1.64958495568,1.31620159149
20170315,1.45504928203,0.978380806737,1.63779082515,1.30291722587,2.16606363924,1.56608188576,1.66300388307,1.32016935193
20170316,1.45406497557,0.986266038977,1.65246431285,1.29993910664,2.17528250039,1.58170727201,1.66645322794,1.32394101139
20170317,1.44715683399,0.984634316229,1.64956456047,1.29995260846,2.16869112558,1.5818310597,1.66646030392,1.31923869078
20170320,1.44715683399,0.97871966262,1.65343698787,1.30039123863,2.20814621896,1.58447851771,1.68331813426,1.32041979596
20170321,1.45751665916,0.98442889244,1.62261686563,1.29909726187,2.2271724131,1.58704342414,1.68079107706,1.31304921953
20170322,1.45134528649,0.995643470668,1.61164581391,1.29416168249,2.22107462048,1.59394308999,1.67124549753,1.31220809403
20170323,1.46834954059,0.995964771937,1.6218782661,1.3028772675,2.24257750729,1.5935471043,1.67683073981,1.31464110759
20170324,1.46837378112,1.00382726412,1.63172483308,1.29377018721,2.22340417083,1.59053600036,1.67912782259,1.30182524824
20170327,1.46219046265,0.993553666968,1.66687276,1.29472533974,2.21885146876,1.60055495971,1.66009855161,1.32154584302
20170328,1.46211784011,1.02454032725,1.67178853356,1.2902310628,2.22938557185,1.59888673388,1.6597513413,1.31501288443
20170329,1.45885531361,1.01582056278,1.64806037831,1.28781476683,2.24245725238,1.59739669748,1.64666389727,1.29642046819
20170330,1.47890042913,1.0150459258,1.63194774698,1.29359951879,2.24311661063,1.60311552194,1.66269115199,1.29770372538
20170331,1.47872978185,1.01701686028,1.6306190107,1.28686632258,2.24658336242,1.60242796295,1.66855286468,1.31823518028
20170405,1.47823916726,1.01231368286,1.63162463188,1.2938583595,2.25039573449,1.61693884246,1.65719420193,1.30616110897
20170406,1.4932647283,1.01202709228,1.61939750771,1.29376895434,2.25241977043,1.61586847915,1.65411961952,1.30545824781
20170407,1.49362383476,1.00437390367,1.63772619939,1.28981926365,2.26606517401,1.61410515231,1.66762022997,1.28978981962
20170410,1.4917750508,1.00151177922,1.66268410663,1.29359499437,2.28878791937,1.63777330428,1.66789617808,1.29176823077
20170411,1.49348943839,1.01063707863,1.64925301506,1.29133079984,2.27910492205,1.63218786319,1.66452100026,1.29859772203
20170412,1.49929557047,1.00893480277,1.63858268013,1.31050810546,2.30208328748,1.61470406948,1.67960906901,1.29840408984
20170413,1.49219117748,1.0100998031,1.63034322082,1.32037511543,2.28034122467,1.61610936512,1.67913735497,1.29812089242
20170414,1.49990721723,1.00281500275,1.66943466438,1.31966576746,2.26375866878,1.62161590826,1.67894739602,1.29892435117
20170417,1.49846096253,1.0021870394,1.6737762757,1.31090134079,2.24555812006,1.62719790994,1.69078873562,1.30244096854
20170418,1.50923009171,0.998453967242,1.65852629769,1.31879880635,2.24798275779,1.63332988508,1.68910616659,1.29595419459
20170419,1.51204607466,1.03953889277,1.6747860092,1.31451960491,2.27471935056,1.6309776851,1.67587395775,1.27820615492
20170420,1.50074861534,1.01363523984,1.70761085754,1.30785023161,2.27453422141,1.63677613533,1.69057724157,1.28542456999
20170421,1.49039260484,1.00462156338,1.71459066052,1.30330107198,2.27452393358,1.63654418129,1.69913788635,1.28531068514
20170424,1.49153350685,0.991912953894,1.70391658583,1.30813843617,2.28097710223,1.6462012753,1.69634306077,1.27537089642
20170425,1.48633928989,0.98636126929,1.70058377983,1.2988404476,2.27890269865,1.64001357798,1.7027376443,1.28375692176
20170426,1.50502141415,0.977560337199,1.68631200402,1.29661021558,2.32340040341,1.64157478084,1.70049742647,1.27612805652
20170427,1.49781886454,0.977819964082,1.67876351192,1.29403531053,2.30956111501,1.64546061594,1.70551369774,1.27795520939
20170428,1.50840783261,0.970702582217,1.67026433104,1.29140657217,2.30283925145,1.64223168503,1.70200492164,1.28138615784
20170502,1.5085685177,0.969754115763,1.66626062358,1.28981520977,2.30026712977,1.63869432596,1.7220762187,1.28138615784
20170503,1.50845706595,0.969597747338,1.66467370468,1.28983307398,2.29732750603,1.64367672763,1.72141339415,1.27447301768
20170504,1.50489056112,0.972291557397,1.70399388296,1.29023746069,2.28703043824,1.65443783895,1.7278490528,1.25133415248
20170505,1.5092089854,0.970334888921,1.69698089744,1.29009914741,2.29145422014,1.66167663899,1.71788074653,1.24737756186
20170508,1.47727857563,0.967284846748,1.69911144344,1.28939844272,2.28549148781,1.66593420441,1.71850106261,1.25924275383
20170509,1.47745809177,0.969384815046,1.69570795805,1.28439562742,2.28292430325,1.66600935969,1.7176156596,1.25924275383
20170510,1.48176762663,0.976734017698,1.69102883196,1.28823636938,2.28589728256,1.66937349482,1.70560988612,1.26452572752
20170511,1.48176762663,0.992816293897,1.69901924244,1.29785543946,2.28708834976,1.66153878481,1.70732295238,1.28283005534
20170512,1.47679189274,0.993855335112,1.71932205422,1.29738181961,2.32461590708,1.6610973243,1.71097745649,1.28372815263
20170515,1.45349344416,0.99917758248,1.7503330744,1.30338541605,2.3246563154,1.65559720106,1.72930742372,1.28297176024
20170516,1.47679937467,0.998417753636,1.75061065624,1.30106690991,2.3153604027,1.65732164971,1.72860386206,1.28689350873
20170517,1.47237191037,0.995095808783,1.74361244143,1.30113908401,2.32577709546,1.66009631898,1.73302217049,1.28983024159
20170518,1.44212339174,1.0035768914,1.75905102327,1.30735879147,2.34532078235,1.6623109766,1.73930264821,1.29324639815
20170519,1.45020283812,1.03898997216,1.84539577427,1.30231420737,2.34884634271,1.66956626241,1.76888428954,1.3134051341
20170522,1.45278454443,1.03785789555,1.85927659863,1.29868851497,2.33266474592,1.68184281005,1.76476614744,1.32684346852
20170523,1.45317952251,1.03732022779,1.86807711411,1.30073268405,2.34997086213,1.68170131781,1.76925809769,1.32517112836
20170524,1.46547145379,1.04112573149,1.84878652808,1.29068292308,2.3539527745,1.67338565754,1.77775254029,1.34180487223
20170525,1.47103423797,1.04626766948,1.88220067362,1.28728602596,2.34822502995,1.67069619015,1.77210378186,1.35249540968
20170526,1.46669234789,1.03815477719,1.88967553489,1.29244153,2.36623854475,1.66926153149,1.74559078768,1.34780314912
20170531,1.45636688751,1.03781242276,1.83898246246,1.29621777358,2.32120408478,1.67557166437,1.7634331066,1.36921985885
20170601,1.46957446011,1.03431045318,1.84575781955,1.29544794735,2.3280304763,1.67890062086,1.75465465074,1.37409742344
20170602,1.46957446011,1.03405960533,1.85104643743,1.29256713739,2.32654154466,1.67814400002,1.76015703184,1.37648029206
20170605,1.46667485211,1.0255468876,1.85038947092,1.28359965524,2.32642118929,1.66867212336,1.77778842072,1.39591536745
20170606,1.47136980759,1.02783557436,1.88407974563,1.27290029471,2.33149465781,1.6688699753,1.79856780822,1.38859130975
20170607,1.47016144738,1.01877682006,1.87261701777,1.27281549232,2.31638172577,1.67671260842,1.7909305961,1.40074314063
20170608,1.45599229178,1.02868393605,1.87838753013,1.27485658004,2.31261415592,1.6751771445,1.7896230934,1.39749240058
20170609,1.45291639216,1.0264571452,1.88371656026,1.2714122386,2.30727637729,1.68203724074,1.79148856864,1.39829478514
20170612,1.44147867883,1.03064810209,1.90302318038,1.27572282378,2.30907103558,1.68392579422,1.78725544887,1.40642273865
20170613,1.43332789637,1.02460059931,1.93342158716,1.27353419153,2.29950477284,1.69015864329,1.77262239414,1.3985567013
20170614,1.43933142998,1.01925476878,1.97494653414,1.27292280332,2.29752438489,1.68951928997,1.77037660838,1.38900466313
20170615,1.45001093062,1.01668054611,1.9831772742,1.27292280332,2.31289458064,1.69042431368,1.77991942311,1.38937899018
20170616,1.45352468114,1.02397762874,2.02519327081,1.27476158535,2.33564717183,1.68970171527,1.7792728038,1.39233264066
20170619,1.45035449062,1.03905434242,1.99110968773,1.27435598875,2.3224583567,1.69686611815,1.77865650204,1.39096372485
20170620,1.4444110713,1.03423478606,2.00229385132,1.2773929991,2.31860843462,1.69886768266,1.79121923653,1.39067775578
20170621,1.4498035619,1.03349770123,1.98115347647,1.2751529481,2.31898404164,1.69809934075,1.79395982196,1.38854511284
20170622,1.45812897469,1.06693316632,1.99295024817,1.28056085769,2.36323161815,1.69477675532,1.80651890484,1.3880567175
20170623,1.46748537844,1.06389382521,1.98152895771,1.28061992538,2.35763186336,1.70916942794,1.81547359289,1.38129801143
20170626,1.4629659763,1.06263758326,1.96928620459,1.27800050361,2.34754866709,1.70946736773,1.81891286547,1.36633877832
20170627,1.47236566611,1.06319835754,1.96034503944,1.27266181508,2.34532280581,1.71325196856,1.81882546465,1.3764848873
20170628,1.48195696396,1.05635804336,1.94291717973,1.27152120875,2.35383932031,1.69903047297,1.81798410192,1.37798873452
20170629,1.48115578303,1.08522660375,1.9819781592,1.27201235202,2.35314676471,1.69642852132,1.81625359011,1.37914081565
20170630,1.4829184747,1.08198192094,1.96914594724,1.27461235476,2.33701063987,1.70397543688,1.81423335608,1.37886448544
20170703,1.47740084813,1.08166276463,1.96861604409,1.27580714902,2.39838115089,1.70104258978,1.81909856576,1.38383375315
20170704,1.47653320738,1.08670719295,1.99899051053,1.28056149999,2.38918687429,1.67816602733,1.82696255459,1.38166005335
20170705,1.47846640769,1.10592172314,1.99125872219,1.27987594163,2.38220594357,1.66795095183,1.85461099422,1.37115221223
20170706,1.47815394298,1.09961074499,1.96447297113,1.27928887412,2.37118159299,1.66209406163,1.8511774004,1.36866635729
20170707,1.4757120459,1.09869492931,1.95299143585,1.27715280694,2.36840095701,1.67074575931,1.85449991304,1.37588708914
20170710,1.47044354788,1.08676231923,1.92942469702,1.27690599663,2.33498865257,1.68501410666,1.85617686877,1.37597007422
