date,a,i,j,jm,m,p,y,CF,FG,MA,OI,RM,SR,TA,ZC,ag,al,au,cu,hc,pb,rb,ru
20160408,1.100469219,1.041075416,0.954633267,1.019028027,1.084729138,1.016061932,1.176327646,1.016766581,0.801234392,1.264621398,1.042743658,1.632091835,1.339821466,1.322488455,0.90090476,1.166924079,1.000780919,0.930755553,1.292185891,1.04745066,1.12865783,0.935824186,1.004118876
20160411,1.098553792,1.053800027,0.939006079,1.014199557,1.092697872,1.011445261,1.181311755,1.03089555,0.792930775,1.250521237,1.036221049,1.648973037,1.337873792,1.315453643,0.894750346,1.175106546,1.006065298,0.939565621,1.284613331,1.026280022,1.125809568,0.960697647,1.02488169
20160412,1.098166064,1.087602941,0.943560947,1.014258008,1.078534351,1.011719548,1.175948845,1.026844468,0.788105896,1.251252123,1.034875202,1.653390338,1.332540834,1.313132955,0.894023474,1.170863524,1.006603285,0.937155125,1.277842419,1.019052651,1.125710847,0.9703015,1.027856068
20160413,1.098045125,1.057833955,0.914386615,0.94638123,1.061161736,1.022200524,1.183989785,1.043113703,0.776082269,1.244925898,1.038149622,1.633911955,1.330654907,1.318934342,0.886341238,1.168893106,1.000195902,0.937894559,1.301837262,1.008567977,1.122885561,0.95023208,1.005365918
20160414,1.096982247,1.059931818,0.920967343,0.950291397,1.060600759,1.019983607,1.18027141,1.040624163,0.773221766,1.225971882,1.033915261,1.639166867,1.336158106,1.34337763,0.888140907,1.156411543,1.0045188,0.927251382,1.306328617,1.00522255,1.122292491,0.965778903,0.993847386
20160415,1.102925652,1.070104643,0.911902591,0.952278036,1.057630477,1.014324412,1.172314381,1.030249318,0.771132211,1.247870917,1.032959202,1.633323498,1.332943762,1.367111328,0.936894354,1.153084027,1.003405629,0.925469241,1.30289316,0.995619156,1.125157134,0.9597423,1.002933818
20160418,1.104570301,1.094488211,0.976437299,0.9436883,1.055629056,1.014511854,1.173271323,1.075292284,0.764211218,1.248977175,1.024744133,1.636434377,1.330915307,1.367487852,0.960937794,1.150176773,1.007957229,0.926903781,1.295034252,1.022918736,1.12454345,0.975828537,1.021124922
20160419,1.100579734,1.078500243,0.965547377,0.953760871,1.0517925,1.009582909,1.172502792,1.074979132,0.766684168,1.228853953,1.023891093,1.635197947,1.338856906,1.357710837,0.968108086,1.189443765,1.003984655,0.924734692,1.293090527,0.996099884,1.122409131,0.963600718,1.017190716
20160420,1.123006158,1.099860149,0.960467937,0.987696551,1.052562152,1.01342809,1.161403191,1.051513097,0.756035625,1.20506674,1.031524386,1.665331716,1.335880808,1.354608985,0.972728712,1.166654293,1.001082282,0.92206688,1.28180371,0.97637374,1.119140688,0.946224008,1.029025683
20160421,1.11775129,1.065137453,0.957583156,1.00399918,1.03502312,1.014586922,1.171234873,0.994769938,0.756391032,1.226416393,1.038334381,1.65170538,1.325333516,1.387681064,0.949879459,1.156071709,1.010885859,0.928902128,1.296154318,0.991959624,1.115961465,0.911882447,0.996263478
20160422,1.09769538,1.067120686,0.922972368,1.013550738,1.058977079,1.027704169,1.190685192,1.007805598,0.780898457,1.243304423,1.056886659,1.741197262,1.346712051,1.384952743,0.976487431,1.197199964,0.997642145,0.945351287,1.291256811,0.996211776,1.114573299,0.888796123,1.012851819
20160425,1.091476466,1.054093514,0.90435864,0.996014277,1.035148742,1.020118096,1.184334585,0.978177473,0.777599853,1.242394118,1.049453204,1.709931057,1.346181515,1.406995765,0.957979378,1.17665236,0.983566613,0.93750266,1.281669889,0.979668425,1.114056196,0.858551309,1.002669656
20160426,1.086775118,1.061667196,0.92109456,1.016379515,1.04058401,1.016668279,1.185844695,0.961068712,0.78536035,1.239024027,1.0493431,1.730034873,1.341371783,1.40838727,0.952451804,1.170422101,0.984901408,0.940398131,1.287487087,0.971431618,1.114866791,0.847015117,0.999028579
20160427,1.084264705,1.017923085,0.940478764,1.037402242,1.04187392,1.010403526,1.18264673,0.953337297,0.770217701,1.230118792,1.048588998,1.722134536,1.337187701,1.387651607,0.939001609,1.190877575,0.98252405,0.947304337,1.2809946,0.944653267,1.113520612,0.83359779,1.002464328
20160428,1.101103923,1.037728852,0.950315155,1.075869652,1.040740306,1.008236772,1.18025939,0.94796215,0.763308081,1.244503879,1.040173419,1.710974216,1.335585796,1.408382104,0.939976337,1.188888205,0.986180913,0.942030034,1.277633331,0.956409162,1.114227466,0.846202608,0.981171587
20160429,1.084894045,1.025575244,0.974300771,1.118017855,1.037082395,1.016628625,1.167817428,0.948190514,0.759975221,1.249766343,1.03592318,1.68576775,1.332473353,1.400641104,0.9329378,1.18648064,0.998001725,0.940370708,1.286722102,0.950656599,1.119421343,0.841709554,0.971559308
20160503,1.10843847,0.992906224,0.973982926,1.081785854,1.0478798,1.020115774,1.177787746,0.938953843,0.758854695,1.253916083,1.046310988,1.705096464,1.333550014,1.399753002,0.923147326,1.185702676,0.994870936,0.936399452,1.284085042,0.963998274,1.114017985,0.848023001,0.98735495
20160504,1.10738567,0.992342866,0.975785369,1.079782741,1.055103391,1.017159385,1.171435905,0.933432132,0.757853433,1.251028569,1.051327345,1.728195442,1.329367458,1.394327748,0.920662361,1.172063573,0.989839655,0.92931627,1.266507686,0.948876741,1.125313923,0.841063125,1.00281554
20160505,1.107749368,1.023629651,0.99396274,1.054606117,1.057859543,1.017377793,1.167098227,0.931753932,0.759278805,1.26738606,1.057835971,1.741524212,1.327690859,1.414481194,0.921871814,1.170693591,0.988163137,0.925480578,1.257497679,0.951817756,1.122437642,0.841395959,0.982363127
20160506,1.124241532,1.021997343,0.991432657,1.064835257,1.082990206,1.014455457,1.173473945,0.957675677,0.760070921,1.282943603,1.075468509,1.784257966,1.3411309,1.38812555,0.90902197,1.188964936,0.994333231,0.92728827,1.252721968,0.969123416,1.121779734,0.840883003,0.970205313
20160509,1.124010932,1.050328796,0.941552933,1.038432266,1.087914364,1.027579473,1.177911626,0.952786357,0.765156587,1.271890355,1.08423668,1.759252651,1.334763799,1.367147078,0.919573837,1.182587337,1.013142035,0.926904578,1.252455938,1.039763696,1.121486451,0.892645912,1.003415797
20160510,1.126097987,1.074200194,0.94158537,1.037560432,1.096332084,1.024610078,1.192341849,0.950241891,0.768731479,1.292436573,1.090517423,1.715920419,1.332114843,1.363063814,0.92723737,1.167978442,1.011861941,0.926183842,1.254519778,1.055953048,1.122443274,0.895519912,1.008820021
20160511,1.154924038,1.061677792,0.926815884,1.023317848,1.054231513,1.038698875,1.196045694,0.949725786,0.769925812,1.287430883,1.101342609,1.664673977,1.330425716,1.362985454,0.923102411,1.178821471,1.00321055,0.923329361,1.250889203,1.043840756,1.124054056,0.875682546,1.005498035
20160512,1.144503276,1.072065319,0.921315419,1.005132656,1.054239413,1.036760584,1.199614013,0.962688523,0.762765124,1.287053288,1.093614138,1.645779651,1.31993243,1.362276738,0.925357339,1.182900244,0.99477755,0.926056817,1.244965051,1.050804395,1.126392117,0.890696977,0.989648401
20160513,1.145443447,1.069987783,0.924593496,0.982889224,1.065081114,1.051111582,1.216144064,0.98242991,0.77212933,1.314684788,1.119251366,1.657066742,1.326053661,1.371583888,0.949063146,1.164430214,0.99435818,0.923240477,1.267175728,1.027856863,1.125911999,0.857041987,1.022581596
20160516,1.159510993,1.061398936,0.91530325,0.971190985,1.07369349,1.050710819,1.217790818,0.983897526,0.785986068,1.32050338,1.123527672,1.677530891,1.324981986,1.371405386,0.947833338,1.181019263,1.002135158,0.928706771,1.269881835,1.034864612,1.125801882,0.862420014,1.025403107
20160517,1.156121787,1.102680955,0.911802248,0.966359504,1.068398626,1.04631994,1.214968816,0.979618094,0.787952942,1.317920037,1.128694137,1.658524073,1.323001552,1.374490416,0.977174993,1.187906232,0.993463407,0.935146921,1.264676704,1.045792417,1.124143329,0.860736725,1.019636506
20160518,1.150353327,1.130396053,0.927333727,0.977842797,1.084341813,1.061522049,1.220923867,0.970745053,0.790894375,1.319059255,1.146337844,1.607452027,1.319745502,1.384750307,0.978046519,1.190970024,0.999207926,0.936080664,1.268002634,1.073045042,1.12384391,0.872529779,1.013064954
20160519,1.155838361,1.112262888,0.9285705,0.968941393,1.085069464,1.052059954,1.206665749,0.966600873,0.783774926,1.297106514,1.142018437,1.603607466,1.312866011,1.371903633,0.96253445,1.1806977,0.99472032,0.94598711,1.268175397,1.06548327,1.12190563,0.862892917,1.008064831
20160520,1.154351914,1.119286184,0.920981474,0.965550296,1.088017195,1.063448106,1.217190466,0.961019116,0.791397858,1.299558444,1.141978587,1.583755339,1.315678419,1.374002194,0.962904971,1.18266981,0.988397267,0.950067148,1.261063173,1.075916476,1.120629062,0.863978227,1.005630289
20160523,1.175118362,1.172841304,0.952361915,0.96568967,1.065090264,1.092682354,1.243224786,0.947620427,0.815346989,1.303766395,1.17432781,1.62684095,1.321027794,1.388751063,0.950707511,1.198440303,0.999835982,0.953914145,1.269682555,1.120999873,1.117768601,0.902940616,1.047375912
20160524,1.157544249,1.173944079,0.933358862,0.95706251,1.034567096,1.099123464,1.25006037,0.949899956,0.808308463,1.300083673,1.176847885,1.601726848,1.321988095,1.385550506,0.95221359,1.194976508,1.001398434,0.951688633,1.272984712,1.137450942,1.117849158,0.912679632,1.047889489
20160525,1.165606905,1.201243838,0.927829203,0.94407655,1.056691862,1.091473559,1.247011004,0.940365124,0.806604193,1.287649239,1.175592103,1.598836908,1.318944125,1.391239921,0.941976325,1.190235204,1.022835069,0.956627554,1.267654391,1.160848607,1.116586986,0.928472746,1.059860213
20160526,1.159927066,1.197298705,0.930200854,0.943293404,1.041073424,1.093476112,1.239231704,0.961252016,0.808546509,1.290389893,1.178224103,1.588438535,1.318831489,1.392244365,0.945361684,1.19607678,1.02581541,0.961795397,1.256406406,1.17009983,1.116407064,0.931621424,1.072132376
20160527,1.161844499,1.182201752,0.923650886,0.923857495,1.04714287,1.092896782,1.246190892,0.961727754,0.808454157,1.282799764,1.181886554,1.612312072,1.320655612,1.381742326,0.942364442,1.207995094,1.018837789,0.966673044,1.263764005,1.165311891,1.114148327,0.918887489,1.078237283
20160530,1.164354069,1.143133414,0.923355629,0.914692309,1.078270969,1.097708615,1.25628421,0.970946979,0.828628297,1.279461528,1.188569673,1.653997055,1.328933531,1.383452661,0.957349809,1.195433092,1.017160019,0.953848351,1.258045296,1.181140473,1.110696393,0.915293683,1.068175747
20160531,1.1718346,1.121058174,0.920000021,0.916641964,1.075998182,1.107484361,1.271012526,0.99736028,0.828628297,1.269109142,1.206850464,1.656329264,1.331927117,1.383835618,0.952062924,1.202723735,1.020814772,0.957920442,1.257647201,1.181221231,1.110248899,0.914392178,1.071338014
20160601,1.186090002,1.097038182,0.921037285,0.90875706,1.053734663,1.106800639,1.267366265,0.996379646,0.823414828,1.273133685,1.207136938,1.657252727,1.325642705,1.385723953,0.949189473,1.199707231,1.020832517,0.954254185,1.275429248,1.16762902,1.111240407,0.902208061,1.05793032
20160602,1.177727747,1.084306879,0.921539211,0.907082816,1.080531158,1.117651702,1.283273166,0.991579464,0.80807386,1.281955954,1.210804983,1.725816551,1.323465,1.386223425,0.952908817,1.197450981,1.026585319,0.951447608,1.28120846,1.171723809,1.113795051,0.90594824,1.074064418
20160603,1.163671154,1.075164874,0.920876813,0.907846419,1.057363649,1.112201837,1.282776797,0.992082961,0.801647937,1.279011819,1.191019316,1.69810225,1.331409105,1.363245023,0.950081371,1.198490937,1.041438502,0.950633739,1.279163345,1.166074457,1.112460861,0.912275006,1.061936332
20160606,1.160113347,1.11088645,0.932531318,0.914370654,1.05089011,1.098512243,1.277376027,0.996016828,0.792858703,1.284198929,1.190015163,1.687126355,1.320172192,1.35742791,0.94645941,1.193516641,1.050596781,0.949508453,1.270841751,1.18357512,1.111389522,0.919957622,1.067022772
20160607,1.160257581,1.104253749,0.929423875,0.916048605,1.044312228,1.113252048,1.273320901,0.991455189,0.786027067,1.291453208,1.203335554,1.675982209,1.316806024,1.368698128,0.946074073,1.196177933,1.042657433,0.949589398,1.269356166,1.177654844,1.111585249,0.918585565,1.075740021
20160608,1.157503702,1.104031102,0.921773987,0.912433279,1.054473835,1.117269455,1.272766635,0.993652075,0.783324606,1.287594715,1.201628117,1.674767845,1.317908433,1.367524283,0.941089431,1.211769032,1.055727475,0.958025162,1.267971687,1.15716104,1.111692994,0.910192066,1.073334236
20160613,1.156662893,1.086264795,0.918501539,0.914623204,1.030624951,1.14638993,1.298564158,0.983070868,0.775868118,1.278824622,1.206757256,1.675816078,1.296457753,1.364608701,0.94156616,1.200394611,1.052248154,0.960077221,1.275658676,1.165717929,1.111659672,0.920472312,1.078572564
20160614,1.130998376,1.131570341,0.95399645,0.919591923,1.064306531,1.128299567,1.280496982,0.987868081,0.779398239,1.269743698,1.20160345,1.687359498,1.296606762,1.372825604,0.959657603,1.198087114,1.056850608,0.964608393,1.281088487,1.207889698,1.107465335,0.959934642,1.094143669
20160615,1.127493508,1.138203245,0.950531375,0.926805977,1.072426189,1.109336834,1.267974989,0.983235232,0.778375984,1.271800418,1.201228022,1.670357482,1.299192545,1.359595918,0.95943159,1.196542001,1.06114697,0.963202098,1.284258956,1.198706145,1.107260708,0.957152561,1.092478358
20160616,1.128880564,1.147789734,0.943654468,0.92637188,1.104323111,1.109530498,1.266832024,0.987371028,0.782614013,1.267370586,1.197557277,1.717159625,1.295268423,1.357157362,0.956599407,1.184673604,1.060496555,0.967305003,1.297818784,1.182949608,1.107117318,0.954586694,1.084934962
20160617,1.134435109,1.139878032,0.944363351,0.934519096,1.109327323,1.100631861,1.273033871,0.994976996,0.782587499,1.271288385,1.185295919,1.713303835,1.306109957,1.344737467,0.958880222,1.195078159,1.065336149,0.987229458,1.305599258,1.190347667,1.107232956,0.951724853,1.125788749
20160620,1.127966258,1.13409638,0.93912387,0.927443501,1.106317127,1.098487917,1.271952202,0.994926217,0.779321287,1.265542646,1.185577176,1.698058365,1.292244485,1.322785758,0.958172979,1.190439086,1.063547446,0.988410979,1.304410897,1.19448103,1.107078623,0.939813199,1.113189947
20160621,1.127793728,1.12285473,0.93341504,0.921427348,1.106289722,1.081860396,1.269675491,1.016907753,0.780930263,1.276890142,1.198960449,1.680632784,1.292450126,1.3187832,0.962865485,1.186270869,1.058391164,0.988555883,1.306560962,1.204575639,1.106969239,0.95600813,1.130289855
20160622,1.138226398,1.08872315,0.937996725,0.925182749,1.12047613,1.0871775,1.277766023,1.027411746,0.78001806,1.287981386,1.20806756,1.697886583,1.292402961,1.327264969,0.961328935,1.185285462,1.057043566,0.992780198,1.31816731,1.183835673,1.111632344,0.955831455,1.156473291
20160623,1.133586564,1.08576219,0.936700098,0.921739267,1.134210167,1.095776488,1.278470297,1.02004029,0.778826635,1.290734792,1.214091375,1.712391535,1.290794449,1.333698141,0.961995187,1.184177319,1.057134113,0.993483375,1.31383534,1.189163866,1.111401343,0.950973008,1.164555639
20160624,1.13694075,1.077942906,0.938390922,0.923103216,1.122263594,1.083522556,1.273564628,1.014840793,0.782817752,1.271352854,1.208870001,1.691268488,1.284975058,1.33228572,0.961995187,1.204073897,1.042321723,1.033780111,1.297452526,1.183934847,1.112444791,0.94156204,1.145548161
20160627,1.142229319,1.140305387,0.967243801,0.94085713,1.163025466,1.100829522,1.296035294,1.008101045,0.780520977,1.295841736,1.223668134,1.725309871,1.292919074,1.317539361,0.955004501,1.209022812,1.043903669,1.029797598,1.312584044,1.252398868,1.113241753,0.996037166,1.179127121
20160628,1.122242647,1.125563038,0.95062511,0.936436094,1.133609032,1.088427072,1.285419776,0.991566282,0.776698233,1.285596417,1.215873169,1.708149375,1.276701651,1.314114589,0.958202031,1.204564426,1.040523556,1.035124078,1.30612105,1.25180853,1.110349242,0.997737363,1.165785277
20160629,1.132517841,1.122776508,0.943280131,0.935364581,1.1421781,1.091400096,1.294913035,0.974828942,0.76861355,1.285596417,1.215192104,1.705140314,1.281269367,1.302257743,0.964236946,1.242473413,1.040793189,1.037217117,1.312727566,1.252189194,1.106579813,0.998254474,1.171578326
20160630,1.134443096,1.136452456,0.93942835,0.934482367,1.154379015,1.107845422,1.301421432,0.974927961,0.786766197,1.27591651,1.218938232,1.732777296,1.315968299,1.289254534,0.967448538,1.239135521,1.048631523,1.034504047,1.323306497,1.233336136,1.100806285,1.030888314,1.180745028
20160701,1.138661624,1.150979656,0.932288685,0.927947018,1.130778209,1.104405827,1.297239747,0.966531011,0.780524689,1.271109576,1.20923022,1.707998315,1.318930605,1.291999371,0.97417174,1.239598441,1.033291128,1.042628469,1.316785313,1.225286101,1.092081728,1.028711326,1.164416542
20160704,1.149148081,1.154049621,0.933525259,0.930502341,1.132319935,1.102091194,1.294528628,1.00356964,0.772357392,1.28407073,1.210456259,1.71031841,1.332851621,1.310341611,0.988472593,1.189266322,1.028544854,1.024878841,1.335920898,1.228711807,1.09140677,1.003419517,1.196897762
20160705,1.162015024,1.166672092,0.934985132,0.923782312,1.158454927,1.122462777,1.302411425,1.065427216,0.77010748,1.30807001,1.22236268,1.757826359,1.329474292,1.33620323,0.997721369,1.230644852,1.038613006,1.029494099,1.352960975,1.256663364,1.090292776,1.026459356,1.230429069
20160706,1.128574156,1.179123768,0.927122926,0.916565634,1.122622065,1.125762718,1.309136769,1.036203422,0.754243415,1.275929476,1.186286606,1.698548092,1.326226506,1.307898974,0.989154108,1.239837924,1.032853066,1.041257747,1.345676295,1.221010849,1.088664053,1.018989051,1.24109565
20160707,1.122883161,1.172530421,0.920093837,0.911016319,1.111945066,1.126086405,1.323058566,1.038529313,0.754639188,1.284047931,1.183624316,1.755289524,1.325017444,1.3149395,0.993637041,1.240502643,1.041712683,1.04307772,1.343051112,1.240515411,1.083388032,1.027650952,1.252670556
20160708,1.115194788,1.154439232,0.92245053,0.890423029,1.09340489,1.113359583,1.308125411,1.067030305,0.773861367,1.31890659,1.184054428,1.728501298,1.341675625,1.337409838,0.993010118,1.237645768,1.043054382,1.044398692,1.340083466,1.24678243,1.082318099,1.027101067,1.253813709
20160711,1.110270958,1.158655527,0.914075368,0.887287503,1.094134288,1.117136596,1.30745268,1.108980025,0.775378687,1.319600482,1.185297478,1.720074804,1.344813487,1.339448932,0.985840794,1.258227886,1.03872582,1.03544393,1.347038211,1.247891232,1.074561666,1.035883095,1.269073055
20160712,1.113314384,1.203071165,0.917002906,0.895943791,1.087963854,1.112227244,1.313217484,1.080528908,0.78718841,1.311036814,1.193310631,1.700763162,1.33845525,1.331242286,1.007792253,1.250679574,1.039509839,1.033888016,1.347254,1.275003027,1.07249593,1.086047388,1.252705689
20160713,1.089901035,1.166793481,0.904394962,0.902312164,1.103042606,1.118784636,1.332222111,1.067925201,0.79070422,1.289964349,1.216838652,1.756733651,1.328001924,1.331417441,1.00343321,1.239774311,1.044255431,1.041793038,1.33693019,1.279239942,1.073233661,1.073080875,1.224189643
20160714,1.091459361,1.147497987,0.898613014,0.902108357,1.106554181,1.112076813,1.321001659,1.058845217,0.781020223,1.284610947,1.209826813,1.762174984,1.346066822,1.329551443,1.004062274,1.23939195,1.037507165,1.038239339,1.3349574,1.274502924,1.072869109,1.063882262,1.225818654
20160715,1.08983992,1.14157534,0.89551748,0.899742494,1.132470833,1.122630064,1.322372888,1.056705082,0.77162989,1.311001389,1.210820037,1.815921065,1.339381496,1.335864407,1.001205253,1.238097326,1.037821254,1.044052284,1.329116435,1.266287623,1.074557939,1.060373534,1.20965722
20160718,1.082908367,1.206591495,0.929336074,0.887128313,1.114325941,1.120985981,1.315515524,1.067878038,0.792753461,1.296925031,1.202955398,1.790545666,1.333925013,1.351167722,1.004479292,1.236126011,1.044081089,1.041822801,1.348720311,1.338354528,1.077912183,1.115455324,1.203795215
20160719,1.080399389,1.18377873,0.920222971,0.883627015,1.122341956,1.122030775,1.312214502,1.06932775,0.795171689,1.295274132,1.20168879,1.767158337,1.335539246,1.355299444,1.002483946,1.232105569,1.040924325,1.041373133,1.354562266,1.309243293,1.081758418,1.094324937,1.20786839
20160720,1.061790539,1.175143008,0.914980235,0.884153985,1.140298736,1.136764371,1.330907492,1.065692285,0.789659678,1.297687773,1.208334113,1.753617443,1.338911354,1.356172891,1.000954594,1.233986077,1.040107528,1.042696299,1.344512587,1.302105742,1.081254171,1.082884589,1.195858178
20160721,1.062858953,1.236574157,0.961779309,0.89045008,1.15904112,1.138184934,1.334657377,1.086270593,0.785237502,1.318578137,1.205787684,1.779298121,1.347977229,1.384403007,1.004045092,1.221482557,1.034506731,1.04022207,1.358989208,1.361198261,1.088288354,1.133721541,1.209272165
20160722,1.069258771,1.280102729,0.966846173,0.896177097,1.187831327,1.157386536,1.351008279,1.108237461,0.789031651,1.342450861,1.195900314,1.832006525,1.365159256,1.38918346,1.012516818,1.237711331,1.048315259,1.040612444,1.370162895,1.389095276,1.090671288,1.164988191,1.227278867
20160725,1.067637029,1.318188176,0.943282195,0.895962806,1.188954904,1.147632831,1.33677194,1.110549492,0.802979796,1.3314919,1.193158537,1.825207429,1.372915295,1.384481663,1.011116269,1.22395936,1.053251771,1.039863415,1.354484931,1.364003653,1.089505674,1.171659868,1.19110152
20160726,1.063484349,1.313073271,0.942150586,0.895723994,1.184675878,1.147561939,1.337479964,1.110204963,0.79885755,1.337170484,1.18635091,1.826252858,1.376840287,1.371994665,1.011116269,1.235165507,1.054895014,1.037251774,1.356527668,1.356963761,1.086331976,1.165095835,1.174562823
20160727,1.059243363,1.305649041,0.939698686,0.89409733,1.170415031,1.13929096,1.342124824,1.109064857,0.80025118,1.354039076,1.183540933,1.826935482,1.37595997,1.371793193,1.012243848,1.233347966,1.048846786,1.037017523,1.353252738,1.373003998,1.085647561,1.144903223,1.169184294
20160728,1.053340617,1.30484019,0.92581348,0.897557548,1.172307251,1.13524154,1.337845322,1.096985102,0.795239523,1.35224831,1.184137398,1.832699671,1.375678659,1.367352311,1.000438408,1.256114606,1.053807305,1.044233716,1.345027282,1.375625802,1.088229105,1.115902963,1.157348209
20160729,1.053037854,1.326908516,0.928806845,0.895434434,1.169280966,1.142048699,1.334092793,1.075146876,0.796731462,1.363092604,1.178267188,1.823804993,1.375490742,1.388935417,0.994184595,1.26464886,1.059852037,1.049339446,1.346699235,1.393645499,1.086857832,1.128994382,1.189104404
20160801,1.053384945,1.390591866,0.925348966,0.892023016,1.174965434,1.156556319,1.340540759,1.081840771,0.825031649,1.392912176,1.184262899,1.820500322,1.37516063,1.394176941,1.04075413,1.26464886,1.059852037,1.049339446,1.346699235,1.393645499,1.086857832,1.128994382,1.189104404
20160802,1.052049508,1.376505998,0.923662875,0.890700071,1.179950418,1.145279987,1.337421939,1.079797928,0.819604233,1.385072337,1.178363664,1.8147863,1.377695902,1.393201707,1.040629997,1.26464886,1.059852037,1.049339446,1.346699235,1.393645499,1.086857832,1.128994382,1.189104404
20160803,1.049899624,1.36766647,0.91693157,0.886616273,1.177318536,1.140224873,1.334796919,1.068916662,0.818805574,1.398948675,1.17559892,1.805511075,1.386101686,1.400396171,1.024000357,1.26464886,1.059852037,1.049339446,1.346699235,1.393645499,1.086857832,1.128994382,1.189104404
20160804,1.046070425,1.373115223,0.914821534,0.886931801,1.180230961,1.136641746,1.331685359,1.074214368,0.814299461,1.386039572,1.173172469,1.824850167,1.386160838,1.398074592,1.021663358,1.26464886,1.059852037,1.049339446,1.346699235,1.393645499,1.086857832,1.128994382,1.189104404
20160805,1.044382549,1.421078106,0.929802319,0.887589609,1.188250304,1.127758133,1.338659236,1.079109032,0.812516773,1.387643072,1.166868283,1.863140128,1.387284713,1.401403436,1.018924662,1.26464886,1.059852037,1.049339446,1.346699235,1.393645499,1.086857832,1.128994382,1.189104404
20160808,1.043140818,1.390288872,0.919552782,0.896951925,1.192702396,1.129020975,1.352793844,1.104029126,0.810091952,1.384460517,1.164754372,1.866517063,1.37994276,1.397629538,1.041131893,1.26464886,1.059852037,1.049339446,1.346699235,1.393645499,1.086857832,1.128994382,1.189104404
20160809,1.036994356,1.391454997,0.933177116,0.894206683,1.189796171,1.114291636,1.342404849,1.096154538,0.817779601,1.385592539,1.160472698,1.877625561,1.384858482,1.398198625,1.039111938,1.26464886,1.059852037,1.049339446,1.346699235,1.393645499,1.086857832,1.128994382,1.189104404
20160810,1.043700191,1.402518153,0.934793966,0.893314997,1.20031468,1.112751987,1.346390574,1.101095815,0.828871145,1.388500553,1.156413612,1.893101606,1.397158127,1.397676501,1.036665716,1.26464886,1.059852037,1.049339446,1.346699235,1.393645499,1.086857832,1.128994382,1.189104404
20160811,1.042374746,1.393294881,0.93400437,0.891980762,1.203823168,1.130224616,1.358283206,1.101448046,0.835434127,1.377709303,1.165107875,1.901142575,1.391174507,1.402892473,1.033985355,1.26464886,1.059852037,1.049339446,1.346699235,1.393645499,1.086857832,1.128994382,1.189104404
20160812,1.040321907,1.392010997,0.931448938,0.892435331,1.201570612,1.150834088,1.368167945,1.117750614,0.81949843,1.3775686,1.170323716,1.899298659,1.391893877,1.399577999,1.038431482,1.26464886,1.059852037,1.049339446,1.346699235,1.393645499,1.086857832,1.128994382,1.189104404
20160815,1.038874776,1.404760162,0.92506564,0.895702928,1.206163486,1.140981599,1.392411939,1.117407829,0.814952873,1.375685203,1.165859981,1.899446918,1.395590669,1.400060969,1.040735942,1.26464886,1.059852037,1.049339446,1.346699235,1.393645499,1.086857832,1.128994382,1.189104404
20160816,1.038156545,1.453937026,0.965193462,0.903242699,1.203394278,1.145750792,1.385192828,1.118689676,0.833214138,1.380296058,1.165859981,1.903897604,1.394985956,1.399150806,1.044872795,1.26464886,1.059852037,1.049339446,1.346699235,1.393645499,1.086857832,1.128994382,1.189104404
20160817,1.040573936,1.484292327,0.974233933,0.902165405,1.201903175,1.149114494,1.37798965,1.123305498,0.836942711,1.388424896,1.162015432,1.900494883,1.394675544,1.397785309,1.060342605,1.26464886,1.059852037,1.049339446,1.346699235,1.393645499,1.086857832,1.128994382,1.189104404
20160818,1.043026328,1.472439574,0.957548444,0.907684971,1.206879638,1.152283549,1.372234657,1.113914904,0.838592522,1.37974342,1.163389906,1.897398751,1.395000358,1.40184733,1.069544491,1.26464886,1.059852037,1.049339446,1.346699235,1.393645499,1.086857832,1.128994382,1.189104404
20160819,1.042037684,1.471734461,0.950023483,0.898121472,1.202238915,1.157937108,1.376395248,1.119940741,0.834454171,1.383286168,1.16791307,1.895848192,1.38265895,1.402258682,1.067288529,1.26464886,1.059852037,1.049339446,1.346699235,1.393645499,1.086857832,1.128994382,1.189104404
20160822,1.043816704,1.457296986,0.954291648,0.89738213,1.206524942,1.160837491,1.36560753,1.118134574,0.838547918,1.353090573,1.176593643,1.900134124,1.377190838,1.383945024,1.055657211,1.26464886,1.059852037,1.049339446,1.346699235,1.393645499,1.086857832,1.128994382,1.189104404
20160823,1.047692417,1.415534608,0.954856022,0.898089436,1.205732141,1.155774488,1.364360192,1.120622619,0.835230591,1.353922976,1.176388173,1.912560256,1.369633967,1.384236162,1.056578607,1.26464886,1.059852037,1.049339446,1.346699235,1.393645499,1.086857832,1.128994382,1.189104404
20160824,1.048830947,1.411597012,0.950214992,0.896614729,1.21431517,1.14206029,1.35777173,1.122888071,0.847331214,1.355907291,1.179595699,1.902516883,1.367239625,1.392883248,1.057928861,1.26464886,1.059852037,1.049339446,1.346699235,1.393645499,1.086857832,1.128994382,1.189104404
20160825,1.052449657,1.44791353,0.9610992,0.872823967,1.198596668,1.155082648,1.367840428,1.132406348,0.850512409,1.37112858,1.195791546,1.926443224,1.360083213,1.39899885,1.040046469,1.26464886,1.059852037,1.049339446,1.346699235,1.393645499,1.086857832,1.128994382,1.189104404
20160826,1.053614627,1.426327935,0.953365244,0.866919214,1.203768835,1.14764074,1.357615846,1.12783506,0.841859854,1.38180843,1.191341662,1.940164254,1.358316478,1.403772008,1.038978684,1.26464886,1.059852037,1.049339446,1.346699235,1.393645499,1.086857832,1.128994382,1.189104404
